"File","LineNumber","Match","FileName"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","83","signs/priority_signs/B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png","B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","84","signs/priority_signs/B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png","B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","161","signs/B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png","B22 Fietsers en speed pedelecs mogen rechtsaf slaan en de verkeerslichten voorbijrijden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","818","signs/priority_signs/B22.png","B22.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","835","signs/priority_signs/B23.png","B23.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","852","signs/priority_signs/B5.png","B5.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","9","signs/priority_signs/B9 Voorrangsweg.png","B9 Voorrangsweg.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","10","signs/priority_signs/B9 Voorrangsweg.png","B9 Voorrangsweg.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V147__Fix_B_Series_Priority_Signs_Canonical_Names.sql","91","signs/B9 Voorrangsweg.png","B9 Voorrangsweg.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","869","signs/priority_signs/B9.png","B9.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","889","signs/prohibition_signs/C1.png","C1.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","906","signs/prohibition_signs/C11.png","C11.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","923","signs/prohibition_signs/C13.png","C13.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","940","signs/prohibition_signs/C15.png","C15.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","957","signs/prohibition_signs/C17.png","C17.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","974","signs/prohibition_signs/C19.png","C19.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","991","signs/prohibition_signs/C21.png","C21.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1008","signs/prohibition_signs/C22.png","C22.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C22\sign.json","4","signs/prohibition_signs/C22a Verboden toegang voor bestuurders van autobussen.png","C22a Verboden toegang voor bestuurders van autobussen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","75","signs/prohibition_signs/C22a Verboden toegang voor bestuurders van autobussen.png","C22a Verboden toegang voor bestuurders van autobussen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","102","signs/prohibition_signs/C22a Verboden toegang voor bestuurders van autobussen.png","C22a Verboden toegang voor bestuurders van autobussen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1025","signs/prohibition_signs/C23.png","C23.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1042","signs/prohibition_signs/C24a.png","C24a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1059","signs/prohibition_signs/C24b.png","C24b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1076","signs/prohibition_signs/C24c.png","C24c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1093","signs/prohibition_signs/C25.png","C25.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1110","signs/prohibition_signs/C27.png","C27.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1127","signs/prohibition_signs/C29.png","C29.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1144","signs/prohibition_signs/C3.png","C3.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1161","signs/prohibition_signs/C31a.png","C31a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1178","signs/prohibition_signs/C31b.png","C31b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1195","signs/prohibition_signs/C33.png","C33.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1212","signs/prohibition_signs/C35.png","C35.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1229","signs/prohibition_signs/C37.png","C37.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C39\sign.json","4","signs/prohibition_signs/C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png","C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","88","signs/prohibition_signs/C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png","C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","178","signs/prohibition_signs/C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png","C39 Verbod voertuigen met toegelaten massa  3500 kg in te halen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1246","signs/prohibition_signs/C39.png","C39.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C41\sign.json","4","signs/prohibition_signs/C41.png","C41.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1263","signs/prohibition_signs/C41.png","C41.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","89","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","90","signs/verbodsborden/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","89","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","101","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","18","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","105","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 30 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C43_50\sign.json","4","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","9","signs/image/assets/signs/verbodsborden/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","20","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","109","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 50 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C43_70\sign.json","4","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","13","signs/image/assets/signs/verbodsborden/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","21","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","115","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 70 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C43_90\sign.json","4","signs/prohibition_signs/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 90 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 90 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","17","signs/image/assets/signs/verbodsborden/C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 90 km.png","C43 - Verbod te rijden met een grotere snelheid dan is aangeduid 90 km.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\C43\sign.json","4","signs/prohibition_signs/C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png","C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","59","signs/prohibition_signs/C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png","C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V124__Fix_C_Series_Official_Names_And_Images.sql","64","signs/prohibition_signs/C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png","C43 Verbod te rijden met een grotere snelheid dan is aangeduid.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1280","signs/prohibition_signs/C43.png","C43.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1297","signs/prohibition_signs/C45.png","C45.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1314","signs/prohibition_signs/C46.png","C46.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1331","signs/prohibition_signs/C47.png","C47.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","53","signs/prohibition_signs/C5 Verboden toegang voor bestuurders van motorvoertuigen.png","C5 Verboden toegang voor bestuurders van motorvoertuigen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1348","signs/prohibition_signs/C5.png","C5.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","59","signs/prohibition_signs/C7 Verboden toegang voor bestuurders van motorfietsen.png","C7 Verboden toegang voor bestuurders van motorfietsen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1365","signs/prohibition_signs/C7.png","C7.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1382","signs/prohibition_signs/C9.png","C9.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1402","signs/mandatory_signs/D10.png","D10.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1419","signs/mandatory_signs/D11.png","D11.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","256","signs/mandatory_signs/D13 Verplicht voetgangers en fietsers op aparte rijbaan.png","D13 Verplicht voetgangers en fietsers op aparte rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1436","signs/mandatory_signs/D13.png","D13.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1453","signs/mandatory_signs/D1a.png","D1a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1470","signs/mandatory_signs/D1b.png","D1b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V143__Fix_A_Series_Sign_Names_And_Image_Swap.sql","35","signs/mandatory_signs/D1c Verplichting rechts afslaan.png","D1c Verplichting rechts afslaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1487","signs/mandatory_signs/D1c.png","D1c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1504","signs/mandatory_signs/D1d.png","D1d.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1521","signs/mandatory_signs/D1e.png","D1e.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1538","signs/mandatory_signs/D1f.png","D1f.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1555","signs/mandatory_signs/D3a.png","D3a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1572","signs/mandatory_signs/D3b.png","D3b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1589","signs/mandatory_signs/D4.png","D4.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","336","signs/mandatory_signs/D5 Verplicht fietspad.png","D5 Verplicht fietspad.png"
"C:\Users\haydar\Desktop\end_project\.claude\settings.local.json","60","signs/mandatory_signs/D5%20Verplicht%20fietspad.png","D5%20Verplicht%20fietspad.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","355","signs/mandatory_signs/D7 Verplicht rijwielpad.png","D7 Verplicht rijwielpad.png"
"C:\Users\haydar\Desktop\end_project\.claude\settings.local.json","61","signs/mandatory_signs/D7%20Verplicht%20rijwielpad.png","D7%20Verplicht%20rijwielpad.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","238","signs/mandatory_signs/D9a Verplicht fietspad.png","D9a Verplicht fietspad.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1606","signs/mandatory_signs/D9a.png","D9a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","244","signs/mandatory_signs/D9b Verplicht rijwielpad.png","D9b Verplicht rijwielpad.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1623","signs/mandatory_signs/D9b.png","D9b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1643","signs/parking_signs/E1.png","E1.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1660","signs/parking_signs/E11.png","E11.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1677","signs/parking_signs/E3.png","E3.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1694","signs/parking_signs/E5.png","E5.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1711","signs/parking_signs/E7.png","E7.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\insert_missing_signs.sql","69","signs/parkeren/E9a - Parkeren toegelaten.png","E9a - Parkeren toegelaten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","41","signs/parking_signs/E9a - Parkeren toegelaten.png","E9a - Parkeren toegelaten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","143","signs/parking_signs/E9a - Parkeren toegelaten.png","E9a - Parkeren toegelaten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","23","signs/parkeren/E9a - Parkeren toegelaten.png","E9a - Parkeren toegelaten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","26","signs/parkeren/E9a - Parkeren toegelaten.png","E9a - Parkeren toegelaten.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\insert_missing_signs.sql","82","signs/parkeren/E9a Elektrisch opladen.png","E9a Elektrisch opladen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","42","signs/parking_signs/E9a Elektrisch opladen.png","E9a Elektrisch opladen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","149","signs/parking_signs/E9a Elektrisch opladen.png","E9a Elektrisch opladen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","29","signs/parkeren/E9a Elektrisch opladen.png","E9a Elektrisch opladen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1728","signs/parking_signs/E9a.png","E9a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\insert_missing_signs.sql","134","signs/parkeren/E9b Parkeren uitsluitend voor auto''s.png","E9b Parkeren uitsluitend voor auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","46","signs/parking_signs/E9b Parkeren uitsluitend voor auto''s.png","E9b Parkeren uitsluitend voor auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","176","signs/parking_signs/E9b Parkeren uitsluitend voor auto''s.png","E9b Parkeren uitsluitend voor auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","41","signs/parkeren/E9b Parkeren uitsluitend voor auto''s.png","E9b Parkeren uitsluitend voor auto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1745","signs/parking_signs/E9b.png","E9b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1762","signs/parking_signs/E9c.png","E9c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1779","signs/parking_signs/E9d.png","E9d.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1796","signs/parking_signs/E9e.png","E9e.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1813","signs/parking_signs/E9f.png","E9f.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","71","signs/parking_signs/E9g - Verplicht parkeren op de rijbaan.png","E9g - Verplicht parkeren op de rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","201","signs/parking_signs/E9g - Verplicht parkeren op de rijbaan.png","E9g - Verplicht parkeren op de rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","56","signs/parkeren/E9g - Verplicht parkeren op de rijbaan.png","E9g - Verplicht parkeren op de rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","807","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","3752","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","3777","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","879","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","3715","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","3740","signs/parking_signs/E9g Parkeren op rijbaan.png","E9g Parkeren op rijbaan.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1830","signs/parking_signs/E9g.png","E9g.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\insert_missing_signs.sql","160","signs/parkeren/E9h Parkeren uitsluitend voor kampeerauto''s.png","E9h Parkeren uitsluitend voor kampeerauto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","76","signs/parking_signs/E9h Parkeren uitsluitend voor kampeerauto''s.png","E9h Parkeren uitsluitend voor kampeerauto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V126__Fix_E_Series_Official_Names_And_Images.sql","216","signs/parking_signs/E9h Parkeren uitsluitend voor kampeerauto''s.png","E9h Parkeren uitsluitend voor kampeerauto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V90__Seed_E_Category_Parking_Signs.sql","62","signs/parkeren/E9h Parkeren uitsluitend voor kampeerauto''s.png","E9h Parkeren uitsluitend voor kampeerauto''s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1847","signs/parking_signs/E9h.png","E9h.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","31","signs/parking_signs/E9i.png","E9i.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","1864","signs/parking_signs/E9i.png","E9i.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","314","signs/parking_signs/E9j Parkeren uitsluitend voor speed pedelecs.png","E9j Parkeren uitsluitend voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad_front_end\web_app\src\lib\imageMapping.ts","51","signs/E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto’s.png","E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto’s.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\E9j\sign.json","4","signs/parking_signs/E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto's.png","E9j wisselend parkeren Parkeerplaats voorzien voor wisselend parkeren fietsers en auto's.png"
